plant_id,combiFalseed_heat_aFalsed_power_plaFalset,nuclear_unit_id,plant_name,operator_name,operator_id,plant_state,census_region,NERC_region,NAICS_code,EIA_sector_number,sector_name,"reportedprime_code
Prime Mover","
reported_fuel_type_code","AER_fuel_type_code
",balancing_authority_code,physical_unit_label
55386,TRUE,Null,Columbia Energy Center (SC),"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,CT,NG,NG,SCEG,mcf
55390,FALSE,Null,State Farm Insur Support Center Central,State Farm Mutual Auto Ins Co,18050,TX,WSC,TRE,521,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,ERCO,barrels
55391,FALSE,Null,RockGen Energy Center,Dairyland Power Coop,4716,WI,ENC,MRO,22,1,Electric Utility,GT,DFO,DFO,MISO,barrels
55391,FALSE,Null,RockGen Energy Center,Dairyland Power Coop,4716,WI,ENC,MRO,22,1,Electric Utility,GT,NG,NG,MISO,mcf
55393,FALSE,Null,Metcalf Energy Center,Calpine Corp - Metcalf Energy Center,2799,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,CISO,mcf
55393,FALSE,Null,Metcalf Energy Center,Calpine Corp - Metcalf Energy Center,2799,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,CISO,mcf
55397,FALSE,Null,Washington Energy Facility,Dynegy Washington Energy Facility,59922,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55397,FALSE,Null,Washington Energy Facility,Dynegy Washington Energy Facility,59922,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55400,TRUE,Null,Elk Hills Power LLC,Elk Hills Power LLC,34164,CA,PACC,WECC,22,3,NAICS-22 Cogen,CA,NG,NG,CISO,mcf
55400,TRUE,Null,Elk Hills Power LLC,Elk Hills Power LLC,34164,CA,PACC,WECC,22,3,NAICS-22 Cogen,CT,NG,NG,CISO,mcf
55402,FALSE,Null,Renaissance Power Plant,DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,GT,NG,NG,MISO,mcf
55404,TRUE,Null,Carville Energy LLC,Carville Energy LLC,3131,LA,WSC,SERC,22,3,NAICS-22 Cogen,CA,NG,NG,MISO,mcf
55404,TRUE,Null,Carville Energy LLC,Carville Energy LLC,3131,LA,WSC,SERC,22,3,NAICS-22 Cogen,CT,NG,NG,MISO,mcf
55405,FALSE,Null,Athens Generating Plant,New Athens Generating Company LLC,32173,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,NYIS,barrels
55405,FALSE,Null,Athens Generating Plant,New Athens Generating Company LLC,32173,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,NYIS,mcf
55405,FALSE,Null,Athens Generating Plant,New Athens Generating Company LLC,32173,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,NYIS,barrels
55405,FALSE,Null,Athens Generating Plant,New Athens Generating Company LLC,32173,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,NYIS,mcf
55406,FALSE,Null,Effingham Energy Facility,Oglethorpe Power Corporation,13994,GA,SAT,SERC,22,1,Electric Utility,CA,NG,NG,SOCO,mcf
55406,FALSE,Null,Effingham Energy Facility,Oglethorpe Power Corporation,13994,GA,SAT,SERC,22,1,Electric Utility,CT,NG,NG,SOCO,mcf
55409,FALSE,Null,Calhoun Energy Center,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,GT,DFO,DFO,SOCO,barrels
55409,FALSE,Null,Calhoun Energy Center,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,GT,NG,NG,SOCO,mcf
55411,FALSE,Null,Hillabee Energy Center,CER Generation LLC,55987,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,SOCO,mcf
55411,FALSE,Null,Hillabee Energy Center,CER Generation LLC,55987,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,SOCO,mcf
55412,FALSE,Null,Osprey Energy Center Power Plant,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,TEC,mcf
55412,FALSE,Null,Osprey Energy Center Power Plant,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,TEC,mcf
55414,FALSE,Null,Shady Hills Generating Station,Shady Hills Power Co LLC,40192,FL,SAT,SERC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,FPC,barrels
55414,FALSE,Null,Shady Hills Generating Station,Shady Hills Power Co LLC,40192,FL,SAT,SERC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,FPC,mcf
55415,FALSE,Null,Vandolah Power Station,Vandolah Power Co LLC,39125,FL,SAT,SERC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,FPC,barrels
55415,FALSE,Null,Vandolah Power Station,Vandolah Power Co LLC,39125,FL,SAT,SERC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,FPC,mcf
55418,FALSE,Null,Hot Spring Generating Facility,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CA,NG,NG,MISO,mcf
55418,FALSE,Null,Hot Spring Generating Facility,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CT,NG,NG,MISO,mcf
55419,TRUE,Null,Plaquemine Cogeneration Plant,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CA,NG,NG,MISO,mcf
55419,TRUE,Null,Plaquemine Cogeneration Plant,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CA,OG,OOG,MISO,mcf
55419,TRUE,Null,Plaquemine Cogeneration Plant,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CA,OTH,OTH,MISO,
55419,TRUE,Null,Plaquemine Cogeneration Plant,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT,NG,NG,MISO,mcf
55419,TRUE,Null,Plaquemine Cogeneration Plant,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT,OG,OOG,MISO,mcf
55419,TRUE,Null,Plaquemine Cogeneration Plant,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT,OTH,OTH,MISO,
55433,FALSE,Null,Bayou Cove Peaking Power,"Bayou Cove, LLC",64383,LA,WSC,SERC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,MISO,mcf
55439,FALSE,Null,Tenaska Virginia Generating Station,Tenaska Virginia Partners LP,18569,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,PJM,barrels
55439,FALSE,Null,Tenaska Virginia Generating Station,Tenaska Virginia Partners LP,18569,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55439,FALSE,Null,Tenaska Virginia Generating Station,Tenaska Virginia Partners LP,18569,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,PJM,barrels
55439,FALSE,Null,Tenaska Virginia Generating Station,Tenaska Virginia Partners LP,18569,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55440,FALSE,Null,Central Alabama Generating Station,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,CA,DFO,DFO,SOCO,barrels
55440,FALSE,Null,Central Alabama Generating Station,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,CA,NG,NG,SOCO,mcf
55440,FALSE,Null,Central Alabama Generating Station,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,CT,DFO,DFO,SOCO,barrels
55440,FALSE,Null,Central Alabama Generating Station,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,CT,NG,NG,SOCO,mcf
55451,FALSE,Null,Magnolia Power Plant,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CA,NG,NG,TVA,mcf
55451,FALSE,Null,Magnolia Power Plant,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CT,NG,NG,TVA,mcf
55453,FALSE,Null,Fountain Valley Power Facility,Fountain Valley Power LLC,6632,CO,MTN,WECC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,PSCO,mcf
55455,FALSE,Null,Red Hawk,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,CA,NG,NG,SRP,mcf
55455,FALSE,Null,Red Hawk,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,CT,NG,NG,SRP,mcf
55457,FALSE,Null,McClain Energy Facility,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,CA,NG,NG,SWPP,mcf
55457,FALSE,Null,McClain Energy Facility,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,CT,NG,NG,SWPP,mcf
55460,FALSE,Null,Indeck Niles Energy Center,"Indeck Niles, LLC",61395,MI,ENC,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55460,FALSE,Null,Indeck Niles Energy Center,"Indeck Niles, LLC",61395,MI,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55463,FALSE,Null,Redbud Power Plant,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,CA,NG,NG,SWPP,mcf
55463,FALSE,Null,Redbud Power Plant,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,CT,NG,NG,SWPP,mcf
55464,TRUE,Null,Deer Park Energy Center,Deer Park Energy Center,4994,TX,WSC,TRE,22,3,NAICS-22 Cogen,CA,NG,NG,ERCO,mcf
55464,TRUE,Null,Deer Park Energy Center,Deer Park Energy Center,4994,TX,WSC,TRE,22,3,NAICS-22 Cogen,CT,NG,NG,ERCO,mcf
55467,FALSE,Null,Ouachita,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,CA,NG,NG,MISO,mcf
55467,FALSE,Null,Ouachita,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,CT,NG,NG,MISO,mcf
55470,TRUE,Null,Green Power 2,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,CA,NG,NG,ERCO,mcf
55470,TRUE,Null,Green Power 2,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,CA,OG,OOG,ERCO,mcf
55470,TRUE,Null,Green Power 2,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,CT,NG,NG,ERCO,mcf
55470,TRUE,Null,Green Power 2,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,CT,OG,OOG,ERCO,mcf
55479,FALSE,Null,Wygen 1,,1652,WY,MTN,WECC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,WACM,mcf
55479,FALSE,Null,Wygen 1,,1652,WY,MTN,WECC,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,WACM,short tons
55480,FALSE,Null,Forney Energy Center,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ERCO,mcf
55480,FALSE,Null,Forney Energy Center,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ERCO,mcf
55481,FALSE,Null,Mesquite Generating Station Block 2,Mesquite Power LLC,12363,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,SRP,mcf
55481,FALSE,Null,Mesquite Generating Station Block 2,Mesquite Power LLC,12363,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,SRP,mcf
55486,FALSE,Null,Washington Parish Energy Center,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,GT,NG,NG,MISO,mcf
55501,FALSE,Null,Kiamichi Energy Facility,Kiowa Power Partners LLC,10362,OK,WSC,TRE,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ERCO,mcf
55501,FALSE,Null,Kiamichi Energy Facility,Kiowa Power Partners LLC,10362,OK,WSC,TRE,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ERCO,mcf
55502,FALSE,Null,"Lawrenceburg Power, LLC","Lawrenceburg Power, LLC",61137,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55502,FALSE,Null,"Lawrenceburg Power, LLC","Lawrenceburg Power, LLC",61137,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55503,FALSE,Null,"Waterford Power, LLC","Waterford Power, LLC",61136,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55503,FALSE,Null,"Waterford Power, LLC","Waterford Power, LLC",61136,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55514,FALSE,Null,Apex Generating Station,Apex Generating Station,65371,NV,MTN,WECC,22,1,Electric Utility,CA,NG,NG,NEVP,mcf
55514,FALSE,Null,Apex Generating Station,Apex Generating Station,65371,NV,MTN,WECC,22,1,Electric Utility,CT,NG,NG,NEVP,mcf
55516,FALSE,Null,Fayette Energy Facility,"Fayette Power Company, LLC",59923,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55516,FALSE,Null,Fayette Energy Facility,"Fayette Power Company, LLC",59923,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55518,FALSE,Null,High Desert Power Plant,"MRP Generation Holdings, LLC",60431,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,CISO,mcf
55518,FALSE,Null,High Desert Power Plant,"MRP Generation Holdings, LLC",60431,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,CISO,mcf
55522,FALSE,Null,Sundance,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,GT,NG,NG,WALC,mcf
55524,FALSE,Null,York Energy Center,Calpine Mid-Merit LLC,56608,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,PJM,barrels
55524,FALSE,Null,York Energy Center,Calpine Mid-Merit LLC,56608,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55524,FALSE,Null,York Energy Center,Calpine Mid-Merit LLC,56608,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,PJM,barrels
55524,FALSE,Null,York Energy Center,Calpine Mid-Merit LLC,56608,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55545,FALSE,Null,Hidalgo Energy Center,Calpine Corp - Hidalgo,2934,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ERCO,mcf
55545,FALSE,Null,Hidalgo Energy Center,Calpine Corp - Hidalgo,2934,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ERCO,mcf
55557,TRUE,Null,Wilmington Hydrogen Plant,Air Products & Chemicals Inc,991,CA,PACC,WECC,325188,7,Industrial NAICS Cogen,ST,WH,OTH,LDWP,
55581,FALSE,Null,King Mountain Wind Ranch 1,FPL Energy Upton Wind LP,6354,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,ERCO,
55596,FALSE,Null,GRS Arbor Hills,Gas Recovery Systems Inc,25049,MI,ENC,RFC,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,MISO,barrels
55596,FALSE,Null,GRS Arbor Hills,Gas Recovery Systems Inc,25049,MI,ENC,RFC,22,2,NAICS-22 Non-Cogen,CA,LFG,MLG,MISO,mcf
55596,FALSE,Null,GRS Arbor Hills,Gas Recovery Systems Inc,25049,MI,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,MISO,barrels
55596,FALSE,Null,GRS Arbor Hills,Gas Recovery Systems Inc,25049,MI,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT,KER,WOO,MISO,barrels
55596,FALSE,Null,GRS Arbor Hills,Gas Recovery Systems Inc,25049,MI,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT,LFG,MLG,MISO,mcf
55620,FALSE,Null,Perryville Power Station,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,CA,NG,NG,MISO,mcf
55620,FALSE,Null,Perryville Power Station,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,CT,NG,NG,MISO,mcf
55620,FALSE,Null,Perryville Power Station,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,GT,NG,NG,MISO,mcf
55622,FALSE,Null,West Valley Generation Project,Utah Municipal Power Agency,24431,UT,MTN,WECC,22,1,Electric Utility,GT,NG,NG,PACE,mcf
55641,FALSE,Null,Riverside Energy Center,Wisconsin Power & Light Co,20856,WI,ENC,MRO,22,1,Electric Utility,CA,NG,NG,MISO,mcf
55641,FALSE,Null,Riverside Energy Center,Wisconsin Power & Light Co,20856,WI,ENC,MRO,22,1,Electric Utility,CT,NG,NG,MISO,mcf
55645,FALSE,Null,Blue Spruce Energy Center,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,GT,DFO,DFO,PSCO,barrels
55645,FALSE,Null,Blue Spruce Energy Center,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,GT,NG,NG,PSCO,mcf
55656,FALSE,Null,"Pastoria Energy Facility, LLC",Calpine Corp - Pastoria Energy Center,2820,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,CISO,mcf
55656,FALSE,Null,"Pastoria Energy Facility, LLC",Calpine Corp - Pastoria Energy Center,2820,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,CISO,mcf
55661,FALSE,Null,Newington,"Essential Power Operating Services, LLC",13538,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,ISNE,barrels
55661,FALSE,Null,Newington,"Essential Power Operating Services, LLC",13538,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ISNE,mcf
55661,FALSE,Null,Newington,"Essential Power Operating Services, LLC",13538,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,ISNE,barrels
55661,FALSE,Null,Newington,"Essential Power Operating Services, LLC",13538,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ISNE,mcf
55662,FALSE,Null,Chehalis Generating Facility,PacifiCorp,14354,WA,PACC,WECC,22,1,Electric Utility,CA,DFO,DFO,BPAT,barrels
55662,FALSE,Null,Chehalis Generating Facility,PacifiCorp,14354,WA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,BPAT,mcf
55662,FALSE,Null,Chehalis Generating Facility,PacifiCorp,14354,WA,PACC,WECC,22,1,Electric Utility,CT,DFO,DFO,BPAT,barrels
55662,FALSE,Null,Chehalis Generating Facility,PacifiCorp,14354,WA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,BPAT,mcf
55664,FALSE,Null,Harrison County Power Project,"Northeast Texas Elec Coop, Inc",13670,TX,WSC,MRO,22,1,Electric Utility,CA,NG,NG,SWPP,mcf
55664,FALSE,Null,Harrison County Power Project,"Northeast Texas Elec Coop, Inc",13670,TX,WSC,MRO,22,1,Electric Utility,CT,NG,NG,SWPP,mcf
55667,FALSE,Null,Lower Mount Bethel Energy,Lower Mount Bethel Energy LLC,11275,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55667,FALSE,Null,Lower Mount Bethel Energy,Lower Mount Bethel Energy LLC,11275,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55687,FALSE,Null,Higgins Generating Station,Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,CA,NG,NG,NEVP,mcf
55687,FALSE,Null,Higgins Generating Station,Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,CT,NG,NG,NEVP,mcf
55690,FALSE,Null,Bethlehem Power Plant,Calpine Bethlehem LLC,56607,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,PJM,barrels
55690,FALSE,Null,Bethlehem Power Plant,Calpine Bethlehem LLC,56607,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55690,FALSE,Null,Bethlehem Power Plant,Calpine Bethlehem LLC,56607,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,PJM,barrels
55690,FALSE,Null,Bethlehem Power Plant,Calpine Bethlehem LLC,56607,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55694,FALSE,Null,Quantum Choctaw Power LLC,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CA,NG,NG,TVA,mcf
55694,FALSE,Null,Quantum Choctaw Power LLC,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CT,NG,NG,TVA,mcf
55698,FALSE,Null,Hanford Energy Park Peaker,MRP San Joaquin Energy LLC.,7724,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,CISO,mcf
55701,FALSE,Null,Fremont Energy Center,"American Mun Power-Ohio, Inc",40577,OH,ENC,RFC,22,1,Electric Utility,CA,NG,NG,PJM,mcf
55701,FALSE,Null,Fremont Energy Center,"American Mun Power-Ohio, Inc",40577,OH,ENC,RFC,22,1,Electric Utility,CT,NG,NG,PJM,mcf
55706,FALSE,Null,Choctaw County,Entergy Mississippi LLC,12685,MS,ESC,SERC,22,1,Electric Utility,CA,NG,NG,TVA,mcf
55706,FALSE,Null,Choctaw County,Entergy Mississippi LLC,12685,MS,ESC,SERC,22,1,Electric Utility,CT,NG,NG,TVA,mcf
55708,FALSE,Null,Nacogdoches Power,Austin Energy,1015,TX,WSC,TRE,22,1,Electric Utility,ST,OBS,ORW,ERCO,short tons
55708,FALSE,Null,Nacogdoches Power,Austin Energy,1015,TX,WSC,TRE,22,1,Electric Utility,ST,WDS,WWW,ERCO,short tons
55710,FALSE,Null,Allegheny Energy Units 3 4 & 5,Springdale Energy LLC,61267,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,PJM,barrels
55710,FALSE,Null,Allegheny Energy Units 3 4 & 5,Springdale Energy LLC,61267,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55710,FALSE,Null,Allegheny Energy Units 3 4 & 5,Springdale Energy LLC,61267,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,PJM,barrels
55710,FALSE,Null,Allegheny Energy Units 3 4 & 5,Springdale Energy LLC,61267,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55714,FALSE,Null,Magnet Cove,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,CA,NG,NG,MISO,mcf
55714,FALSE,Null,Magnet Cove,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,CT,NG,NG,MISO,mcf
55719,FALSE,Null,Mountain View I & II,AES Distributed Energy,61012,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,CISO,
55736,FALSE,Null,Hanging Rock Energy Facility,Dynegy Hanging Rock Energy Facility,59924,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55736,FALSE,Null,Hanging Rock Energy Facility,Dynegy Hanging Rock Energy Facility,59924,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55742,FALSE,Null,Montfort Wind Energy Center,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,WT,WND,WND,MISO,
55748,FALSE,Null,Los Esteros Critical Energy Center,Los Esteros Critical Energy Facility LLC,2860,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,CISO,mcf
55748,FALSE,Null,Los Esteros Critical Energy Center,Los Esteros Critical Energy Facility LLC,2860,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,CISO,mcf
55769,FALSE,Null,Madison Windpower LLC,Madison Windpower LLC,49880,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,NYIS,
55801,TRUE,Null,Marcus Hook Energy LP,Marcus Hook Energy LP,6693,PA,MAT,RFC,22,3,NAICS-22 Cogen,CA,NG,NG,PJM,mcf
55801,TRUE,Null,Marcus Hook Energy LP,Marcus Hook Energy LP,6693,PA,MAT,RFC,22,3,NAICS-22 Cogen,CA,OG,OOG,PJM,mcf
55801,TRUE,Null,Marcus Hook Energy LP,Marcus Hook Energy LP,6693,PA,MAT,RFC,22,3,NAICS-22 Cogen,CT,NG,NG,PJM,mcf
55801,TRUE,Null,Marcus Hook Energy LP,Marcus Hook Energy LP,6693,PA,MAT,RFC,22,3,NAICS-22 Cogen,CT,OG,OOG,PJM,mcf
55803,FALSE,Null,Somerset Windpower LLC,"Sequitur Renewables, LLC",65240,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,PJM,
55805,FALSE,Null,Mill Run Windpower LLC,"Sequitur Renewables, LLC",65240,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,PJM,
55807,FALSE,Null,Henrietta Peaker,MRP San Joaquin Energy LLC.,7724,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,CISO,mcf
55821,FALSE,Null,Curtis H Stanton Energy Center,Stanton Clean Energy LLC,61903,FL,SAT,SERC,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,FPC,barrels
55821,FALSE,Null,Curtis H Stanton Energy Center,Stanton Clean Energy LLC,61903,FL,SAT,SERC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,FPC,mcf
55821,FALSE,Null,Curtis H Stanton Energy Center,Stanton Clean Energy LLC,61903,FL,SAT,SERC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,FPC,barrels
55821,FALSE,Null,Curtis H Stanton Energy Center,Stanton Clean Energy LLC,61903,FL,SAT,SERC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,FPC,mcf
55824,FALSE,Null,MNDOT Standby Generation,State of Minnesota Department of Administration,62851,MN,WNC,MRO,921,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,MISO,barrels
55835,FALSE,Null,Rocky Mountain Energy Center,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,CA,NG,NG,PSCO,mcf
55835,FALSE,Null,Rocky Mountain Energy Center,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,CT,NG,NG,PSCO,mcf
55841,FALSE,Null,Silverhawk,Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,CA,NG,NG,NEVP,mcf
55841,FALSE,Null,Silverhawk,Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,CT,NG,NG,NEVP,mcf
55851,TRUE,Null,Valero Refinery Cogeneration Unit 1,Valero Refining Co California,19676,CA,PACC,WECC,32411,7,Industrial NAICS Cogen,GT,NG,NG,CISO,mcf
55851,TRUE,Null,Valero Refinery Cogeneration Unit 1,Valero Refining Co California,19676,CA,PACC,WECC,32411,7,Industrial NAICS Cogen,GT,OG,OOG,CISO,mcf
