plant_id,total_fuel_consumption_quantity,total_elec_consumption,total_fuel_consumption_MMBtu,total_elec_consumption_MMBtu,net_gen_MWh
50951,334083,334083,3784009,3784009,314045
50955,599915,55052,617913,56704,13499
50955,6,0,18,0,0
50955,0,0,0,0,0
50960,338941,338941,2451534,2451534,134256
50960,216699,216699,2996399,2996399,164094
50960,0,0,0,0,0
50963,244220,132521,249105,135173,17860
50965,0,0,0,0,0
50965,0,0,0,0,0
50965,0,0,0,0,0
50965,177516,194,5851937,6408,1421
50969,0,0,0,0,0
50969,1022121,425691,1022121,425691,85983
50969,7,2,40,10,2
50969,2533,542,57419,12285,2220
50969,25,5,145,29,5
50969,1332724,296053,1332724,296053,54012
50969,94118,20566,1030292,221576,40161
50973,0,0,0,0,130972
50973,18293900,816417,16464509,734777,140420
50973,15407969,6195392,15562049,6257346,1066868
50973,0,0,0,0,0
50973,1127041,240945,1138311,243355,57315
51038,0,0,0,0,0
51038,103035,103035,760098,760098,23976
51038,65876,65876,929016,929016,29304
51038,30656,30656,30656,30656,940
52010,319403,319403,2338670,2338670,122563
52010,204206,204206,2858340,2858340,149797
52010,13008,13008,33458,33458,1707
52010,0,0,0,0,0
52015,0,0,108160,108160,31700
52015,0,0,1501021,1501021,439924
52019,0,0,0,0,240
52019,1318257,1318257,1370283,1370283,1456889
52019,1059,1059,6115,6115,509
52019,33722276,33722276,35055419,35055419,2901751
52019,2033,2033,11739,11739,983
52019,10511316,10511316,10911922,10911922,937385
52024,431173,56989,474289,62687,11584
52024,9887,1176,63276,7527,1391
52039,0,0,40229,40229,11781
52068,0,0,39633,39633,11616
52073,0,0,0,0,0
52073,0,0,0,0,0
52073,1069729,244346,1110236,253455,54227
52073,0,0,0,0,0
52073,0,0,0,0,0
52073,2205925,860010,2292191,893656,190834
52085,971476,250954,1012515,261574,63142
52088,1573416,1573416,1611092,1611092,653128
52088,0,0,0,0,0
52088,17274198,10269607,17688971,10516420,1406304
52088,0,0,0,0,0
52089,0,0,0,0,0
52089,0,0,0,0,0
52089,8005512,666638,8165623,679970,161423
52096,176831,81024,181879,83258,14822
52107,2626572,913002,2741562,952865,236287
52109,0,0,0,0,81020
52109,1998180,92254,2062276,94731,22094
52109,7227636,3054643,7584118,3205547,659203
52109,0,0,0,0,0
52109,0,0,0,0,0
52120,0,0,0,0,567811
52120,17356669,11852352,17877369,12207923,1479843
52120,3077514,1326772,3169839,1366575,231581
52133,1631181,113757,1687000,117609,7651
52133,7482845,515974,5165109,353145,23421
52133,0,0,0,0,0
52133,0,0,0,0,0
52140,0,0,0,0,0
52140,869054,120667,10828129,1503575,337435
52140,0,0,0,0,0
52140,4872374,674869,5023646,695822,156264
52140,0,0,0,0,0
52140,422627,58103,3798426,521538,117030
52140,0,0,0,0,0
52147,1380094,608087,1393894,614167,110486
52151,0,0,0,0,0
52151,1157868,232394,13643009,2738247,375080
52151,0,0,0,0,0
52151,2313118,467045,2382512,481057,65478
52151,0,0,0,0,0
52151,0,0,0,0,0
52151,356307,71725,3099872,623998,84959
52151,13828,2779,80202,16105,2176
52152,0,0,0,0,0
52152,0,0,0,0,0
52152,363587,72297,4453501,885527,155720
52152,1959974,376930,1959974,376930,66283
52152,0,0,0,0,0
52169,1782152,668863,1854786,696144,160741
52184,81,24,460,138,36
52184,0,0,0,0,0
52184,900677,270021,895676,268444,69175
52193,12046764,5023757,12528635,5224705,976994
52193,0,0,0,0,0
52193,3287724,511845,3419233,532321,99856
52193,5708712,882788,5937060,918100,172094
54004,0,0,0,0,0
54004,574693,172532,592747,177955,43445
54004,0,0,0,0,0
54004,128520,18644,132548,19228,3551
54004,49181,7345,290047,43256,8177
54004,0,0,0,0,0
54004,72715,10876,2213077,330734,62590
54004,248817,37141,2671328,397727,75863
54044,1109538,476835,1165017,500677,100664
54044,127,58,757,344,69
54044,72242,32549,75854,34175,6871
54081,0,0,0,0,0
54081,5521240,563884,5912610,603855,56935
54087,1216,210,30884,5305,781
54087,886990,157367,10246803,1817569,267521
54087,0,0,0,0,0
54087,1529011,272150,1605462,285756,42059
54087,18417,3278,115808,20613,3034
54087,48642,8661,1507902,268443,39511
54087,569777,100577,4453376,786116,115705
54091,0,0,0,0,0
54091,2710416,1259637,2913699,1354111,280505
54091,0,0,0,0,0
54091,0,0,0,0,0
54091,198295,109237,2220904,1223470,253427
54091,0,0,0,0,0
54091,1684303,926046,1810626,995499,206208
54091,0,0,0,0,0
54091,5630,3062,161096,87599,18144
54091,119326,65387,1050068,575404,119182
54091,0,0,0,0,0
54098,0,0,0,0,0
54098,259875,30645,3186466,375554,72128
54098,0,0,0,0,0
54098,1820625,216810,1820625,216810,41640
54098,0,0,0,0,0
54098,0,0,0,0,0
54098,0,0,0,0,0
54098,0,0,0,0,0
54099,144428,35301,1222759,298869,52219
54099,2480492,606494,2480492,606494,105968
54099,0,0,0,0,0
54099,0,0,0,0,0
54099,47606,11796,301823,74782,13066
54099,16591,4051,140459,34288,5991
54100,2169,281,18872,2444,437
54100,426785,54207,4682257,594700,106321
54100,2678324,339043,2796171,353960,63281
54100,0,0,0,0,0
54100,0,0,0,0,0
54100,187132,23592,1628051,205267,36698
54101,129805,17683,3286253,447860,85319
54101,730987,100606,8187448,1126277,214560
54101,75043,10376,435206,60184,11465
54101,1639349,226305,1639349,226305,43112
54101,94624,12925,595846,81385,15504
54101,487333,65751,4324623,583566,111172
54103,0,0,109501,109501,32093
54103,0,0,0,0,0
54103,0,0,0,0,0
54104,56310,6156,1351440,147756,33329
54104,1119521,122401,13671494,1494915,336446
54104,2759078,305347,2844128,314803,70919
54104,0,0,0,0,0
54104,9568,1048,279865,30653,6914
54104,279389,30815,1955723,215702,48603
54201,0,0,0,0,0
54201,0,0,0,0,0
54201,1765565,373398,1872166,395500,70708
54203,0,0,0,0,0
54207,0,0,0,0,0
54207,1071107,104793,1103240,107937,14783
54207,4587475,448949,2431362,237943,32745
54207,0,0,0,0,0
54224,783,359,4540,2086,467
54224,0,0,0,0,0
54224,1589,288,9218,1674,368
54224,1222536,216353,1222536,216353,47496
54224,0,0,47978,47978,14062
54224,0,0,0,0,0
54225,2,0,12,4,1
54225,774706,224942,791553,229825,55907
54225,0,0,0,0,0
54225,1,0,6,0,0
54225,0,0,0,0,0
54225,8110,4916,8272,5014,6850
54228,1152,405,6774,2380,491
54228,551159,191489,551159,191489,39544
54228,0,0,0,0,2693
54228,0,0,0,0,0
54236,4427,1472,25764,8567,1908
54236,724629,237933,744197,244358,54429
54236,0,0,0,0,0
54236,12046,812,70107,4725,1011
54236,855349,70509,878444,72414,15489
54236,0,0,0,0,0
54236,0,0,0,0,0
54239,730,730,4254,4254,403
54262,0,0,0,0,0
54262,388825,155651,388825,155651,35318
54262,325,137,1883,794,180
54262,0,0,0,0,0
54262,5,1,29,4,1
54262,483314,86880,483314,86880,19513
54268,0,0,0,0,0
54268,0,0,0,0,0
54268,8075764,3949190,8423014,4119099,713576
54268,3022253,1478238,2812162,1375697,238344
54271,0,0,0,0,0
54271,0,0,0,0,60589
54271,0,0,0,0,0
54271,0,0,0,0,0
54271,1859437,1375029,1929478,1426788,148495
54271,0,0,0,0,0
54276,0,0,0,0,0
54276,30503,3095,772943,78942,10880
54276,0,0,0,0,0
54276,922476,90412,954762,93577,12879
54294,173,173,1023,1023,98
54296,29,29,0,0,-6
54296,107285,49021,111103,50765,11159
54305,29860,13036,185133,80833,18574
54318,395847,37765,7916940,755267,155386
54318,0,0,0,0,0
54318,3308988,313439,3518664,333490,68607
54318,0,0,0,0,0
54321,2124625,720906,2154508,731073,160699
54321,6211514,469398,6299557,476082,104649
54321,28165,2156,163358,12493,2746
54322,0,0,27848,27848,8162
54323,171,171,1010,1010,100
54333,9,0,55,1,0
54333,43563,12026,45045,12434,2637
54333,10,4,62,22,5
54333,510313,182943,527664,189162,40046
54338,558,378,3250,2205,4
54338,123617,4715,865319,33004,66
54338,76864,2678,76864,2678,8
54349,742132,738933,773150,769825,135452
54349,3902762,2843140,4075868,2969582,370600
54350,484298,475789,505750,496943,122000
54350,3520550,2872619,3677426,3000262,337349
54360,0,0,0,0,0
54363,27,27,153,153,0
54372,0,0,0,0,0
54372,0,0,0,0,0
54372,31,8,172,45,8
54372,56785,14107,57689,14326,2438
54374,1,0,6,0,0
54374,0,0,0,0,0
54374,0,0,0,0,0
54374,0,0,0,0,0
54374,3138550,63,3389633,68,6
54374,0,0,0,0,0
54407,0,0,0,0,0
54407,0,0,0,0,0
54407,51,2,296,13,0
54407,181499,9302,185492,9507,0
54407,0,0,0,0,0
54408,0,0,0,0,0
54408,0,0,0,0,0
54408,33501,1544,194172,8952,0
54408,2943572,172673,3008331,176471,0
54409,0,0,0,0,0
54409,81543,10961,513721,69059,11191
54410,452357,305674,470486,317936,36629
54414,0,0,0,0,0
54414,234,234,1327,1327,127
54414,0,0,0,0,0
54427,0,0,0,0,0
54427,701308,95750,7910755,1080062,218028
54427,0,0,0,0,0
54427,1022370,140428,1022370,140428,28366
54427,0,0,0,0,0
54427,0,0,0,0,0
54427,638955,88753,5558909,772153,155992
54429,977608,365550,11398909,4262316,359886
54429,0,0,0,0,0
54429,619765,234371,632160,239060,20185
54429,34716,12845,262452,97111,8200
54451,2263616,865461,2338104,893963,190502
54451,1804973,689344,2378819,908437,193586
54462,0,0,316,316,93
54472,809312,27833,832587,28688,7014
54472,328010,43166,2617521,344466,84218
54520,0,0,0,0,0
54520,362295,299406,332949,275155,23278
54520,0,0,0,0,0
54520,0,0,0,0,0
54523,12785,12785,12785,12785,943
54525,0,0,0,0,0
54533,0,0,0,0,0
54533,949945,21370,1006149,22679,5916
54533,11964,263,79127,1740,454
54533,183135,5068,3276129,90849,23697
54537,0,0,0,0,1681
54537,812108,812108,893887,893887,525934
54537,6864,6412,42343,39550,3589
54537,10698639,9580646,11785122,10553780,998123
54540,117048,117048,151811,151811,8570
54547,1278875,1278875,1317241,1317241,1500143
54547,27031172,25178500,27842107,25933855,2542399
54555,0,0,3337613,3337613,978198
54569,253,103,1508,611,116
54569,3084,1209,3084,1209,230
54569,70931,27751,42558,16650,3158
54569,0,0,631,631,185
54604,33,8,193,46,11
54604,325359,80496,341627,84520,19321
54604,159,2,931,13,3
54605,0,0,0,0,0
54605,0,0,0,0,0
54605,1436244,576143,1474979,591687,120319
54624,0,0,0,0,0
54624,88892,49778,94137,52715,8652
54624,186001,104879,130201,73415,12049
54625,9252,9252,53945,53945,2822
54625,229038,229038,1542572,1542572,81280
54625,146432,146432,1885396,1885396,99345
54627,1171805,122250,8436997,880192,43438
54627,0,0,0,0,0
54627,350522,35732,360336,36731,2067
54627,0,0,0,0,0
54630,397432,390129,415460,407850,22833
54630,640,640,3623,3623,321
54634,4756,4573,27966,26888,1787
54634,1355140,1314316,10019019,9706938,645307
54646,8689,1630,49870,9353,1153
54646,0,0,0,0,282526
54646,0,0,0,0,0
54646,1938378,1693066,12108749,10575623,1021549
54655,0,0,47874,47874,14031
54656,0,0,0,0,0
54656,0,0,0,0,0
54656,1071739,163972,12860868,1967661,327680
54656,2025784,312685,2025784,312685,52072
54656,0,0,0,0,0
54656,0,0,0,0,0
54656,0,0,0,0,0
54667,0,0,0,0,0
54667,800479,800479,824736,824736,67302
54675,0,0,6129,6129,1797
54675,161,161,927,927,95
54676,3150618,3150618,3186143,3186143,925654
54676,82900,19982,55984,13492,2214
54676,21132080,13491854,21373052,13645482,1758750
54676,0,0,0,0,0
54677,0,0,0,0,0
54677,0,0,0,0,0
54677,0,0,75895,75895,22244
54694,0,0,0,0,0
54694,52124,52124,53466,53466,49989
54694,0,0,0,0,0
54694,1325934,1114466,1360509,1143551,99286
54700,1774475,1774475,936574,936574,81484
54712,135,135,795,795,58
54715,92,92,540,540,38
54719,207,207,1282,1282,116
54720,0,0,0,0,0
54731,54,54,318,318,14
54731,0,0,0,0,0
54734,0,0,0,0,0
54734,0,0,0,0,0
54746,308663,308663,2368063,2368063,142124
54746,197348,197348,2894401,2894401,173713
54746,0,0,0,0,0
54749,0,0,0,0,2725
54749,121101,102515,124073,105030,10898
54758,117502,117502,901475,901475,45847
54758,75124,75124,1101825,1101825,56037
54761,0,0,0,0,1158671
54761,21485119,21352867,22608949,22469741,1830868
54768,273083,221548,284006,230408,28401
54775,0,0,0,0,0
54775,5205,2281,5479,2400,0
54775,7590,957,176998,22458,1361
54775,1828132,214163,1931740,226300,3602
54775,9327,1085,137581,16012,322
54775,22996,2851,421494,52129,836
54782,1903512,1903512,944585,944585,85292
54788,0,0,0,0,0
54795,1809405,231369,1912265,244513,49548
54795,352,49,2067,285,58
54800,438738,117662,454404,121859,29489
54801,0,0,15661,15661,4590
54802,2441693,717465,2512869,738395,157980
54802,877780,112551,9655580,1238061,264884
54802,6038,849,34839,4897,1048
54802,1421519,184120,1464165,189644,40574
54802,962181,124499,8693485,1127239,241174
54809,172,172,1010,1010,91
54809,28,10,164,60,14
54809,968,968,5682,5682,0
54809,297,4,1743,24,6
54809,1006466,1006466,1107580,1107580,2
54809,274687,4753,302567,5235,1190
54809,0,0,0,0,0
54809,0,0,0,0,0
54823,117,117,677,677,63
54827,0,0,69376,69376,20333
54829,0,0,0,0,0
54829,846116,271769,871500,279922,57816
54829,0,0,0,0,0
54829,0,0,0,0,0
54832,0,0,0,0,624
54832,0,0,0,0,252961
54832,2376,2365,13709,13644,1001
54832,5115352,5104823,5380047,5368890,396225
54834,168,168,973,973,98
54851,33,15,191,88,17
54851,487733,243269,241441,120494,23121
54851,531577,260671,560097,274634,52709
54858,77,77,440,440,31
54863,0,0,0,0,0
54882,0,0,0,0,0
54912,0,0,0,0,91357
54912,2787358,210994,2259663,167296,25496
54912,7500200,4517644,7859924,4734549,614626
54912,0,0,0,0,0
54914,0,0,0,0,290
54914,0,0,0,0,350321
54914,5533,2990,32089,17340,2657
54914,18418448,11464207,19080888,11876851,1668605
54968,0,0,0,0,0
54974,2082,243,2292,267,36
54974,22279,2716,401022,48914,7090
54975,397900,189055,409352,194484,29640
54980,1656218,1656218,917869,917869,83818
54989,1545239,1545239,842143,842143,65564
54998,275536,72609,1611885,424763,13919
54998,193069,67562,1326013,464028,16168
54998,123436,43196,1620663,567139,19761
55002,8,8,48,48,0
55004,0,0,0,0,0
55005,0,0,0,0,0
55011,0,0,0,0,394
55011,123352,123352,132016,132016,233987
55011,1529,1529,8956,8956,766
55011,4773844,4773844,5101250,5101250,428726
55015,34469323,11517114,35158710,11747459,1745414
55015,14169574,4712815,11631533,3868662,564924
55027,6284,4408,6284,4408,530
55027,128438,88387,77062,53032,6372
55033,15542,13014,15542,13014,1144
55033,253531,216623,152119,129973,11428
55036,378866,169436,401599,179603,34215
55037,328877,113309,361767,124639,30758
55040,0,0,0,0,54
55040,0,0,0,0,45519
55040,365,256,2084,1460,167
55040,1191714,934701,1229811,964578,100805
55042,0,0,0,0,890801
55042,18033191,18033191,18620958,18620958,1681138
55047,0,0,0,0,1575109
55047,34755728,32391559,35592372,33171222,3091699
55051,17834729,6547968,18005483,6610518,1450490
55051,1124396,414161,365429,134602,29395
55061,1379,1379,8033,8033,716
55061,2460811,2460811,2530652,2530652,237014
55062,0,0,0,0,0
55062,2833228,2833228,2873529,2873529,1767416
55062,0,0,0,0,0
55062,27405109,27405109,27784349,27784349,2406547
55063,2049531,2049531,2105903,2105903,1811035
55063,32454159,32454159,33283833,33283833,2983011
55064,16875900,5296118,16612706,5213250,1188855
55064,2239495,695985,2319847,720120,164241
55065,4447,4447,4493,4493,679392
55065,15849595,15849595,15939632,15939632,1406478
55066,0,0,1643249,1643249,481609
55075,0,0,0,0,0
55075,430844,430844,442736,442736,219121
55075,0,0,0,0,0
55075,11312127,6196741,11627869,6369804,994232
55076,2925597,2925597,29922270,29922270,2538319
55076,87110,87110,90596,90596,7470
55077,20110,20110,20852,20852,605170
55077,11962378,11962378,12365345,12365345,1042241
55079,0,0,0,0,0
55079,0,0,0,0,206944
55079,0,0,0,0,0
55079,4472745,4472745,4606269,4606269,418511
55084,12443767,8615442,13089720,9064433,1479637
55086,0,0,0,0,124671
55086,4573227,4573227,4625883,4625883,355913
55087,1730369,1730369,1847605,1847605,1307272
55087,21377950,21377950,22803696,22803696,2110204
55087,12815124,12815124,13667313,13667313,1289731
55088,34111140,25276355,36324313,26915739,3608398
55088,57088361,56937773,6062581,6046169,1376972
55088,1135125,1131262,1208960,1204831,274455
55089,1307455,1307455,1346678,1346678,2112136
55089,4588992,1489255,1395053,452733,68725
55089,40560340,36857791,41777150,37963527,3736339
55089,0,0,0,0,0
55090,14709,2979,235344,47659,8800
55091,39401644,39401644,39395677,39395677,5230004
55097,1141893,1141893,1178434,1178434,2069238
55097,37864831,37864831,39076505,39076505,3590084
55103,182076,182076,190905,190905,1016306
55103,19483757,19483757,20447512,20447512,1864760
55107,719970,719970,741680,741680,1319068
55107,24414317,24414317,25153950,25153950,2281278
55112,58146,58146,60019,60019,734216
55112,15505641,15505641,16003652,16003652,1400906
55116,3118,3118,18085,18085,1684
55116,8585706,8585706,8872322,8872322,794110
55117,0,0,0,0,343405
55117,20723003,13732916,21551923,14282233,1767954
55123,125397,125397,129158,129158,1074083
55123,20747245,20747245,21369661,21369661,1809302
55124,4451847,4451847,4533385,4533385,1518658
55124,21739770,21739770,22124283,22124283,2152012
55126,25577971,25577971,26626667,26626667,3556428
55126,0,0,0,0,0
55127,3374651,3374651,3594635,3594635,301409
55129,1604507,1604507,1640335,1640335,1182628
55129,19835343,19835343,20263262,20263262,1794144
55129,206074,206074,210260,210260,17926
55131,1457930,1457930,1457930,1457930,2006125
55131,42248932,42248932,42248932,42248932,3858753
55132,0,0,0,0,0
55132,2363832,2363832,2379130,2379130,1260678
55132,0,0,0,0,0
55132,21188801,21188801,21329621,21329621,1829219
55133,241,241,1424,1424,161
55133,0,0,0,0,0
55137,498161,498161,500768,500768,1618934
55137,31101544,31101544,31217769,31217769,2758031
55139,225427,225427,227401,227401,1075369
55139,22659475,22659475,22822675,22822675,2017693
55144,35427095,35427095,35887262,35887262,4691736
55146,1558302,1558302,1607446,1607446,1485835
55146,25937866,25937866,26786952,26786952,2367864
55149,41295005,41295005,42457687,42457687,5751261
55149,0,0,0,0,0
55151,16798966,16798966,17510059,17510059,2285796
55153,2209500,2209500,2242592,2242592,2597755
55153,47040200,47040200,47714672,47714672,4441428
55154,0,0,0,0,1166591
55154,23192530,23192530,23641065,23641065,2094898
55166,866,866,5014,5014,473
55166,3008707,3008707,3103835,3103835,290785
55168,2017970,2017970,2066828,2066828,908578
55168,20806285,20806285,21308801,21308801,2113537
55170,0,0,0,0,1160864
55170,24620299,24620299,25372283,25372283,2184344
55172,886816,886816,893108,893108,1734934
55172,32845621,32845621,33054126,33054126,3129881
55173,703238,703238,736825,736825,2129062
55173,42931824,42931824,44695154,44695154,3567202
55176,1876026,1835496,1896777,1855612,552386
55176,0,0,0,0,0
55176,22883026,12564448,23121853,12694233,2012174
55176,0,0,0,0,0
55177,34622,34622,35563,35563,876261
55177,20859577,20859577,21428121,21428121,1795506
55178,1419913,1419913,1471944,1471944,1007175
55178,17909046,17909046,18526382,18526382,1628927
55182,1697023,1697023,1770233,1770233,1178316
55182,17753640,17753640,18534398,18534398,1659684
55187,3479321,2569361,3536432,2610770,535443
55187,50946987,27451044,51787297,27902835,4427051
55193,0,0,0,0,1499473
55193,27863342,27863342,29193420,29193420,2666609
55197,17028695,17028695,17028695,17028695,1453519
55197,10133778,10133778,10133778,10133778,2444278
